14.508694
14.852626
15.666652
14.530991
14.091827
14.133238
14.262203
14.543801
14.188195
14.148077
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Avg ExTime: 14.492630400000001
Var ExTime: 0.22961917355471081
